Links
https://www.thegatewaypundit.com/2023/08/election-integrity-t-shirts-banned-8th-district-gop/
https://www.thegatewaypundit.com/2022/11/pennsylvania-election-official-illegally-asks-project-veritas-journalist-vote-democrat-polling-location-hidden-camera-video/
https://www.breitbart.com/economy/2022/09/11/new-orleans-democrat-mayor-claims-economy-flights-not-safe-black-women/
https://www.breitbart.com/politics/2023/03/07/liberal-tears-michelle-obama-recalls-uncontrollable-sobbing-when-trump-became-president-diversity/
https://www.thegatewaypundit.com/2023/09/washington-states-office-equity-sends-controversial-email-if/
https://www.breitbart.com/politics/2023/05/15/chicagos-brandon-johnson-welcomes-illegal-aliens-black-residents-rail-against-mass-immigration/
https://www.thegatewaypundit.com/2021/09/crossing-line-nicki-minaj-exposes-media-mafia-posts-private-messages-reporters-threatening-family-members/
https://www.breitbart.com/clips/2022/01/17/sharpton-black-people-behind-trump-props-so-he-can-sell-racism-without-looking-racist/
https://www.breitbart.com/radio/2021/11/01/exclusive-tom-cotton-lefts-bureaucratic-mindset-laid-bare-when-childless-activists-undermine-parents/
https://www.thegatewaypundit.com/2023/09/education-secretary-cardona-parents-concerned-about-education-are/
https://www.thegatewaypundit.com/2023/04/such-bs-kamala-harris-starts-screaming-with-nostrils-flaring-while-defending-radical-democrats-and-rioters-who-shut-down-state-assembly-in-tennessee-video/
https://rumble.com/v1r22yy-we-were-lucky-and-should-forgive-them.html
https://rumble.com/v250xrc-ftx-sam-bankman-fried-michael-simkins-club-e11even-bored-ape-yacht-club-jew.html
https://www.breitbart.com/health/2022/11/28/w-h-o-says-monkeypox-is-racist-decrees-mpox-as-alternative/
https://www.thegatewaypundit.com/2023/06/developing-shooting-incident-north-star-mall-barber-shop/
https://www.thegatewaypundit.com/2022/09/governor-desantis-sends-two-planes-illegal-aliens-marthas-vineyard-video/
https://www.thegatewaypundit.com/2023/07/bostons-democrat-mayor-compiles-list-her-critics-names/
https://rumble.com/vkz5q5-when-we-the-people-say-no-it-does-not-mean-yes-cdc.html
https://www.breitbart.com/entertainment/2022/01/28/w-h-o-chief-backs-neil-young-against-joe-rogan-demands-end-to-infodemic/
https://www.thegatewaypundit.com/2023/04/democrat-senator-chris-coons-the-vice-president-is-ready-to-run-and-ready-to-be-president-video/
https://www.breitbart.com/clips/2022/12/23/dem-sen-coons-i-dont-know-exactly-what-was-in-omnibus-but-im-proud-to-support-it/
https://www.thegatewaypundit.com/2023/09/employees-upset-after-emory-healthcare-nixes-christmas-eve/
https://www.breitbart.com/clips/2023/08/16/farah-griffin-disgusting-trump-using-race-in-slanderous-attacks-against-fani-willis/
https://rumble.com/v38e1jk-libtard-accuses-asian-owned-biz-of-appropriating-black-culture-then-calls-b.html
https://www.thegatewaypundit.com/2021/11/gross-biden-sniffing-kids-today-turkey-pardon-video/
https://www.thegatewaypundit.com/2022/02/super-bowl-sewer-halftime-show-features-snoop-dogg-fired-gun-trumps-head-video-called-black-conservatives-coon-bunch-promoted-pot-entire-career/
https://www.thegatewaypundit.com/2022/02/super-bowl-sewer-halftime-show-features-snoop-dogg-fired-gun-trumps-head-video-called-black-conservatives-coon-bunch-promoted-pot-entire-career/?utm_source=Gab&utm_campaign=websitesharingbuttons
https://www.breitbart.com/clips/2022/04/21/blms-newsome-nyc-mayor-eric-adams-a-coon-hes-a-white-man-in-blackface/
https://www.thegatewaypundit.com/2023/03/lori-lightfoot-blames-election-loss-on-racism-and-sexism-says-im-a-black-woman-in-america/
https://www.thegatewaypundit.com/2022/10/breaking-video-hillary-clinton-says-rightwing-extremists-already-plan-literally-steal-next-presidential-election/
https://www.thegatewaypundit.com/2023/09/crazy-narcissist-jacinda-ardern-urges-un-find-ways/
https://www.thegatewaypundit.com/2023/01/oscar-flagrantly-staged-production-goes-greta-thunbergs-arrest-video/?utm_source=Gettr&utm_medium=PostTopSharingButtons&utm_campaign=websitesharingbuttons
https://www.thegatewaypundit.com/2023/09/update-foul-mouthed-instagram-famous-influencer-denies-she/
https://rumble.com/v3j5qpb-darren-beattie-its-a-major-development-in-the-january-6th-fedsurrection-sag.html
https://www.thegatewaypundit.com/2023/04/biden-energy-secretary-jennifer-granholm-supports-requiring-u-s-military-to-adopt-all-electric-vehicle-fleet-by-2030/
https://www.breitbart.com/sports/2022/09/09/jemele-hill-says-journalists-must-examine-queen-elizabeth-iis-role-in-the-devastating-impact-of-colonialism/
https://www.thegatewaypundit.com/2023/05/kamala-harris-delivers-west-point-commencement-address-warns/
https://www.breitbart.com/politics/2023/09/29/gen-mark-milley-lashes-out-at-trump-at-retirement-ceremony-in-final-act-of-politics-while-in-uniform-wannabe-dictator/
https://rumble.com/v1d38cx-july-21-2022.html
https://www.thegatewaypundit.com/2023/03/five-women-sue-texas-for-restricting-their-abortions-calling-it-a-barbaric-practice-wait-what/
https://rumble.com/v1mv7dr-two-weeks-in-greece-with-stanley-johnson-a-bgbbtvnews-update-from-cathy-cru.html
https://www.thegatewaypundit.com/2023/09/hunter-biden-sues-former-trump-aide-accessing-laptop/
https://rumble.com/v3gjbip-thousands-line-up-chanting-usa-as-president-trump-departs-iowa-state-footba.html
https://rumble.com/v2i33l9-there-are-things-i-havent-told-you-my-life-in-russia-q-and-a.html
https://rumble.com/v26vgze-5am-firing-squad-shoots-north-carolina-man-in-his-home.html
